time_epoch,time,open,high,low,close,tick_volume,spread_points,real_volume
1743417900,2025.03.31 10:45:00,3119.10,3124.69,3119.08,3124.50,1072,20,0
1743418800,2025.03.31 11:00:00,3124.50,3127.13,3123.35,3124.75,1290,20,0
1743419700,2025.03.31 11:15:00,3124.77,3125.17,3121.03,3122.86,1080,20,0
1743420600,2025.03.31 11:30:00,3122.86,3123.28,3121.68,3121.75,1011,20,0
1743421500,2025.03.31 11:45:00,3121.78,3124.37,3121.12,3122.25,1040,20,0
1743422400,2025.03.31 12:00:00,3122.22,3123.32,3120.99,3122.78,967,20,0
1743423300,2025.03.31 12:15:00,3122.75,3123.19,3118.95,3120.21,991,20,0
1743424200,2025.03.31 12:30:00,3120.22,3121.28,3114.71,3115.35,1126,20,0
1743425100,2025.03.31 12:45:00,3115.35,3116.21,3111.88,3115.08,1183,20,0
1743426000,2025.03.31 13:00:00,3114.93,3115.61,3111.88,3114.94,1079,20,0
1743426900,2025.03.31 13:15:00,3114.96,3118.65,3113.76,3117.57,977,20,0
1743427800,2025.03.31 13:30:00,3117.52,3122.68,3117.19,3119.91,1195,20,0
1743428700,2025.03.31 13:45:00,3119.95,3123.66,3118.01,3118.43,1085,20,0
1743429600,2025.03.31 14:00:00,3118.43,3119.24,3116.26,3117.79,950,20,0
1743430500,2025.03.31 14:15:00,3117.79,3119.68,3114.73,3116.02,968,20,0
1743431400,2025.03.31 14:30:00,3116.04,3118.92,3113.34,3117.94,1036,20,0
1743432300,2025.03.31 14:45:00,3117.94,3119.53,3116.53,3119.45,860,20,0
1743433200,2025.03.31 15:00:00,3119.47,3123.35,3118.12,3122.67,1273,20,0
1743434100,2025.03.31 15:15:00,3122.73,3125.44,3119.52,3125.01,1346,20,0
1743435000,2025.03.31 15:30:00,3125.03,3126.25,3121.09,3124.24,1275,20,0
1743435900,2025.03.31 15:45:00,3124.21,3126.56,3121.75,3124.59,1332,20,0
1743436800,2025.03.31 16:00:00,3124.50,3124.68,3113.95,3118.79,1559,20,0
1743437700,2025.03.31 16:15:00,3118.80,3121.65,3117.30,3117.79,1445,20,0
1743438600,2025.03.31 16:30:00,3117.92,3119.32,3103.79,3104.10,1614,20,0
1743439500,2025.03.31 16:45:00,3104.12,3113.91,3099.91,3113.61,1615,20,0
1743440400,2025.03.31 17:00:00,3113.35,3116.55,3111.37,3115.09,1621,20,0
1743441300,2025.03.31 17:15:00,3115.04,3116.36,3110.89,3112.74,1538,20,0
1743442200,2025.03.31 17:30:00,3112.72,3122.00,3111.14,3119.46,1524,20,0
1743443100,2025.03.31 17:45:00,3119.49,3123.57,3119.31,3123.17,1473,20,0
1743444000,2025.03.31 18:00:00,3123.30,3127.07,3119.96,3125.07,1413,20,0
1743444900,2025.03.31 18:15:00,3125.03,3126.02,3120.27,3121.03,1380,20,0
1743445800,2025.03.31 18:30:00,3121.09,3121.35,3114.31,3115.55,1293,20,0
1743446700,2025.03.31 18:45:00,3115.63,3116.84,3112.86,3113.71,1286,20,0
1743447600,2025.03.31 19:00:00,3113.71,3117.00,3111.63,3113.87,1305,20,0
1743448500,2025.03.31 19:15:00,3113.87,3116.12,3112.14,3115.62,1255,20,0
1743449400,2025.03.31 19:30:00,3115.63,3119.69,3114.92,3119.45,1207,20,0
1743450300,2025.03.31 19:45:00,3119.18,3120.61,3117.60,3117.70,1242,20,0
1743451200,2025.03.31 20:00:00,3117.57,3120.24,3117.25,3119.27,1162,20,0
1743452100,2025.03.31 20:15:00,3119.23,3119.89,3116.60,3117.77,1163,20,0
1743453000,2025.03.31 20:30:00,3117.72,3117.78,3115.84,3117.09,1062,20,0
1743453900,2025.03.31 20:45:00,3117.01,3118.62,3116.41,3117.80,1000,20,0
1743454800,2025.03.31 21:00:00,3117.80,3120.39,3117.35,3119.73,971,20,0
1743455700,2025.03.31 21:15:00,3119.76,3123.29,3119.07,3121.94,963,20,0
1743456600,2025.03.31 21:30:00,3121.95,3122.66,3121.11,3121.93,822,20,0
1743457500,2025.03.31 21:45:00,3121.92,3123.32,3120.48,3121.37,893,20,0
1743458400,2025.03.31 22:00:00,3121.36,3123.80,3121.21,3122.73,856,20,0
1743459300,2025.03.31 22:15:00,3122.75,3123.97,3121.23,3121.92,911,20,0
1743460200,2025.03.31 22:30:00,3121.98,3123.34,3120.95,3121.00,951,20,0
1743461100,2025.03.31 22:45:00,3121.03,3124.56,3120.90,3124.41,993,20,0
1743462000,2025.03.31 23:00:00,3124.36,3124.67,3123.33,3123.72,519,20,0
1743462900,2025.03.31 23:15:00,3123.73,3124.03,3122.90,3123.79,459,20,0
1743463800,2025.03.31 23:30:00,3123.73,3124.45,3123.02,3124.41,446,20,0
1743464700,2025.03.31 23:45:00,3124.40,3124.40,3123.35,3123.97,388,20,0
1743469200,2025.04.01 01:00:00,3124.90,3125.70,3124.31,3124.40,312,20,0
1743470100,2025.04.01 01:15:00,3124.38,3124.38,3121.59,3123.15,379,20,0
1743471000,2025.04.01 01:30:00,3123.20,3123.45,3122.10,3123.13,266,20,0
1743471900,2025.04.01 01:45:00,3123.13,3123.63,3122.52,3122.75,221,20,0
1743472800,2025.04.01 02:00:00,3122.75,3125.91,3122.75,3125.47,560,20,0
1743473700,2025.04.01 02:15:00,3125.44,3125.78,3124.82,3125.31,353,20,0
1743474600,2025.04.01 02:30:00,3125.30,3126.31,3124.99,3125.98,613,20,0
1743475500,2025.04.01 02:45:00,3126.00,3126.35,3120.03,3120.48,706,20,0
1743476400,2025.04.01 03:00:00,3120.48,3124.28,3120.31,3122.88,898,20,0
1743477300,2025.04.01 03:15:00,3122.89,3125.53,3122.50,3124.25,682,20,0
1743478200,2025.04.01 03:30:00,3124.25,3126.48,3124.06,3126.48,552,20,0
1743479100,2025.04.01 03:45:00,3126.48,3127.92,3125.82,3127.20,843,20,0
