trade_id,month,direction,route,setup_id,opportunity_id,attempt,opportunity_type,signal_bar_time,eligible_time,fill_time,exit_time,m15_background,m5_direction,m5_phase,local_regime,permission_reason,context_class,pullback_class,lifecycle_stage,lifecycle_log_reason,setup_stage,setup_origin,setup_observed_at,setup_extreme,signal_basis,optional_location,entry,sl,target,risk_distance,candidate_rr,actual_target_r,signal_close,entry_extension_r,signal_to_fill_minutes,volume,risk_usd,risk_pct,spread,slippage,commission,exit_price,exit_reason,net,mfe_r,mae_r,path_quality,same_setup_trade_count,signal_mechanical_verdict,signal_evidence,human_review_flags,plan_mechanical_verdict,plan_evidence,rule1_structure_gate,rule1_manual_note,rule2_pullback_stage,rule3_signal_timing,rule4_opportunity_identity,rule5_control_rr,five_rule_machine_verdict,result_interpretation,issue_bucket,human_choice,human_signal_bar,human_entry_method,human_reason
T045,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1773386400|1773391500,XAUUSD.s|-1|1773386400|1773391500|A1,1,首次恢复,2026.03.13 08:50:00,2026.03.13 08:55:00,2026.03.13 08:55:00,2026.03.13 09:05:04,M15_BEAR,M5_BEAR,PULLBACK,PRIMARY_ALIGNED,PRIMARY_AND_M5_ALIGNED,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_STRONG_ENGULF_ENTRY_READY,CONFIRMED,ALIGNED_PULLBACK,2026.03.13 08:50,5105.44,HEALTHY_PULLBACK+FIRST_RECOVERY+STRONG_ENGULF_CLOSE,,5099.33,5107.44,5055.24,8.1100,5.4365,5.4365,5099.3700,0.0049,5,0.06,48.66,0.4975,0.16,0.00,0.00,5107.44,STOP,-48.66,0.1073,-1.0000,REAL_TICK,1,机械规则通过,Route、生命周期、权限、因果链和去重检查通过,,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,无额外状态冲突标记,PASS,PASS,PASS,PASS,5/5 PASS,未达到1R MFE即触及结构止损,机械规则与计划均通过但亏损,,,,
T046,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1773634200|1773634500,XAUUSD.s|-1|1773634200|1773634500|A1,1,首次恢复,2026.03.16 05:30:00,2026.03.16 05:35:00,2026.03.16 05:35:00,2026.03.16 06:55:30,M15_BEAR,M5_BULL,WEAKENING,PRIMARY_PULLBACK,OPPOSITE_M5_PAUSE_NO_AUTO_COUNTER,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_FIRST_RECOVERY_ENTRY_READY,CONFIRMED,PRIMARY_RECOVERY,2026.03.16 04:50,5018.76,HEALTHY_PULLBACK+FIRST_RECOVERY_SIGNAL,,5009.04,5020.76,4982.69,11.7200,2.2483,2.2483,5009.0400,-0.0000,5,0.04,46.88,0.4743,0.16,0.00,0.00,5020.76,STOP,-46.88,0.9352,-1.0060,REAL_TICK,1,机械规则通过，需人工看图,Route、生命周期、权限、因果链和去重检查通过,信号时M5状态仍处于反向回调/未翻向，需人工判断恢复位置,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,需人工判断回调是否已演变为独立反向趋势,PASS,PASS,PASS,PASS,5/5 PASS,未达到1R MFE即触及结构止损,入场信号位置待人工判断,,,,
T047,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1773634200|1773642300,XAUUSD.s|-1|1773634200|1773642300|A1,1,首次恢复,2026.03.16 07:35:00,2026.03.16 07:40:00,2026.03.16 07:40:00,2026.03.16 09:15:36,M15_BEAR,M5_BULL,WEAKENING,PRIMARY_PULLBACK,OPPOSITE_M5_PAUSE_NO_AUTO_COUNTER,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_FIRST_RECOVERY_ENTRY_READY,PRELIMINARY,PRIMARY_RECOVERY,2026.03.16 06:25,5026.30,HEALTHY_PULLBACK+FIRST_RECOVERY_SIGNAL,,5018.64,5028.30,4997.92,9.6600,2.1449,2.1449,5018.6600,0.0021,5,0.05,48.30,0.4910,0.16,0.00,0.00,5028.30,STOP,-48.30,1.5735,-1.0021,REAL_TICK,1,机械规则通过，需人工看图,Route、生命周期、权限、因果链和去重检查通过,信号时M5状态仍处于反向回调/未翻向，需人工判断恢复位置,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,需人工判断回调是否已演变为独立反向趋势,PASS,PASS,PASS,PASS,5/5 PASS,曾达到1R以上MFE后最终止损；只说明需要检查管理，不证明退出错误,入场信号位置待人工判断,,,,
T048,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1773673800|1773674100,XAUUSD.s|-1|1773673800|1773674100|A1,1,首次恢复,2026.03.16 15:45:00,2026.03.16 15:50:00,2026.03.16 15:50:00,2026.03.16 16:15:48,M15_BEAR,M5_BULL,WEAKENING,PRIMARY_PULLBACK,OPPOSITE_M5_PAUSE_NO_AUTO_COUNTER,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_STRONG_ENGULF_ENTRY_READY,PRELIMINARY,PRIMARY_RECOVERY,2026.03.16 15:15,5024.79,HEALTHY_PULLBACK+FIRST_RECOVERY+STRONG_ENGULF_CLOSE,,5017.64,5026.79,4993.36,9.1500,2.6536,2.6536,5017.6400,-0.0000,5,0.05,45.75,0.4674,0.16,0.00,0.00,5026.79,STOP,-45.75,0.5617,-1.0033,REAL_TICK,1,机械规则通过，需人工看图,Route、生命周期、权限、因果链和去重检查通过,信号时M5状态仍处于反向回调/未翻向，需人工判断恢复位置,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,需人工判断回调是否已演变为独立反向趋势,PASS,PASS,PASS,PASS,5/5 PASS,未达到1R MFE即触及结构止损,入场信号位置待人工判断,,,,
T049,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1773681000|1773681300,XAUUSD.s|-1|1773681000|1773681300|A1,1,首次恢复,2026.03.16 17:20:00,2026.03.16 17:25:00,2026.03.16 17:25:00,2026.03.16 17:48:05,M15_BEAR,M5_UNCLEAR,WEAKENING,TRANSITION,ORDINARY_PAUSED,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_FIRST_RECOVERY_ENTRY_READY,CONFIRMED,PRIMARY_RECOVERY,2026.03.16 17:15,5029.96,HEALTHY_PULLBACK+FIRST_RECOVERY_SIGNAL,,5021.65,5031.96,4993.36,10.3100,2.7439,2.7439,5021.6300,-0.0019,5,0.04,41.24,0.4233,0.16,0.00,0.00,4993.36,TARGET,113.16,2.7653,-0.0417,REAL_TICK,1,机械规则通过，需人工看图,Route、生命周期、权限、因果链和去重检查通过,信号时M5状态仍处于反向回调/未翻向，需人工判断恢复位置,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,需人工判断回调是否已演变为独立反向趋势,PASS,PASS,PASS,PASS,5/5 PASS,实际目标先触及,入场信号位置待人工判断,,,,
T050,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1773701400|1773701700,XAUUSD.s|-1|1773701400|1773701700|A1,1,首次恢复,2026.03.16 23:30:00,2026.03.16 23:35:00,2026.03.16 23:35:00,2026.03.17 04:50:31,M15_BEAR,M5_BEAR,REVERSAL,PRIMARY_ALIGNED,ORDINARY_PAUSED,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_FIRST_RECOVERY_ENTRY_READY,CONFIRMED,PRIMARY_RECOVERY,2026.03.16 22:55,5021.63,HEALTHY_PULLBACK+FIRST_RECOVERY_SIGNAL,,5010.63,5023.63,4984.02,13.0000,2.0469,2.0469,5010.6400,0.0008,5,0.03,39.00,0.3957,0.20,0.00,0.00,5023.63,STOP,-39.00,1.1946,-1.0031,REAL_TICK,1,机械规则通过,Route、生命周期、权限、因果链和去重检查通过,,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,无额外状态冲突标记,PASS,PASS,PASS,PASS,5/5 PASS,曾达到1R以上MFE后最终止损；只说明需要检查管理，不证明退出错误,机械规则与计划均通过但亏损,,,,
T051,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1773771900|1773772800,XAUUSD.s|-1|1773771900|1773772800|A1,1,首次恢复,2026.03.17 19:50:00,2026.03.17 19:55:00,2026.03.17 19:55:00,2026.03.17 20:24:03,M15_BEAR,M5_BEAR,REVERSAL,PRIMARY_ALIGNED,ORDINARY_PAUSED,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_FIRST_RECOVERY_ENTRY_READY,CONFIRMED,PRIMARY_RECOVERY,2026.03.17 19:30,5005.86,HEALTHY_PULLBACK+FIRST_RECOVERY_SIGNAL,,5000.53,5007.86,4984.02,7.3300,2.2524,2.2524,5000.5300,-0.0000,5,0.06,43.98,0.4480,0.16,0.00,0.00,5007.86,STOP,-43.98,0.0668,-1.0246,REAL_TICK,1,机械规则通过,Route、生命周期、权限、因果链和去重检查通过,,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,无额外状态冲突标记,PASS,PASS,PASS,PASS,5/5 PASS,未达到1R MFE即触及结构止损,机械规则与计划均通过但亏损,,,,
T052,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1773957300|1773957600,XAUUSD.s|-1|1773957300|1773957600|A1,1,首次恢复,2026.03.19 22:20:00,2026.03.19 22:25:00,2026.03.19 22:25:00,2026.03.20 01:07:23,M15_BEAR,M5_BULL,RESUME,PRIMARY_PULLBACK,OPPOSITE_M5_PAUSE_NO_AUTO_COUNTER,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_FIRST_RECOVERY_ENTRY_READY,PRELIMINARY,PRIMARY_RECOVERY,2026.03.19 22:00,4663.47,HEALTHY_PULLBACK+FIRST_RECOVERY_SIGNAL,,4643.82,4665.47,4596.37,21.6500,2.1917,2.1917,4643.6700,-0.0069,5,0.02,43.30,0.4430,0.16,0.00,0.00,4665.47,STOP,-43.30,0.5413,-1.0014,REAL_TICK,1,机械规则通过，需人工看图,Route、生命周期、权限、因果链和去重检查通过,信号时M5状态仍处于反向回调/未翻向，需人工判断恢复位置,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,需人工判断回调是否已演变为独立反向趋势,PASS,PASS,PASS,PASS,5/5 PASS,未达到1R MFE即触及结构止损,入场信号位置待人工判断,,,,
T053,2026_MARCH,SELL,B_COMPLEX_H2_L2,XAUUSD.s|-1|1773983100|1773983400,XAUUSD.s|-1|1773983100|1773983400|A2,2,第二次测试,2026.03.20 07:05:00,2026.03.20 07:10:00,2026.03.20 07:10:00,2026.03.20 13:56:17,M15_BEAR,M5_BEAR,RESUME,PRIMARY_ALIGNED,PRIMARY_AND_M5_ALIGNED,PRIMARY_ALIGNED,COMPLEX,ENTRY_READY,SECOND_TEST_STRONG_ENGULF_ENTRY_READY,CONFIRMED,PRIMARY_RECOVERY,2026.03.20 05:10,4735.87,COMPLEX_PULLBACK+TRUE_SECOND_TEST+STRONG_ENGULF_CLOSE,,4718.14,4737.87,4639.60,19.7300,3.9807,3.9807,4718.1400,-0.0000,5,0.02,39.46,0.4056,0.18,0.00,0.00,4639.60,TARGET,157.08,3.9899,-0.8540,REAL_TICK,1,机械规则通过,Route、生命周期、权限、因果链和去重检查通过,,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,无额外状态冲突标记,PASS,PASS,PASS,PASS,5/5 PASS,实际目标先触及,机械规则与计划均通过且盈利,,,,
T054,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1773993600|1773994200,XAUUSD.s|-1|1773993600|1773994200|A1,1,首次恢复,2026.03.20 08:30:00,2026.03.20 08:35:00,2026.03.20 08:35:00,2026.03.20 11:19:23,M15_BEAR,M5_BEAR,RESUME,PRIMARY_ALIGNED,PRIMARY_AND_M5_ALIGNED,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_STRONG_ENGULF_ENTRY_READY,CONFIRMED,ALIGNED_PULLBACK,2026.03.20 08:10,4723.61,HEALTHY_PULLBACK+FIRST_RECOVERY+STRONG_ENGULF_CLOSE,,4702.75,4725.61,4639.60,22.8600,2.7625,2.7625,4702.7700,0.0009,5,0.02,45.72,0.4699,0.18,0.00,0.00,4725.61,STOP,-45.72,1.7966,-1.0057,REAL_TICK,1,机械规则通过,Route、生命周期、权限、因果链和去重检查通过,,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,无额外状态冲突标记,PASS,PASS,PASS,PASS,5/5 PASS,曾达到1R以上MFE后最终止损；只说明需要检查管理，不证明退出错误,机械规则与计划均通过但亏损,,,,
T055,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1774009800|1774010100,XAUUSD.s|-1|1774009800|1774010100|A1,1,首次恢复,2026.03.20 15:20:00,2026.03.20 15:25:00,2026.03.20 15:25:00,2026.03.20 16:35:19,M15_BEAR,M5_BULL,RESUME,PRIMARY_PULLBACK,OPPOSITE_M5_PAUSE_NO_AUTO_COUNTER,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_STRONG_ENGULF_ENTRY_READY,PRELIMINARY,PRIMARY_RECOVERY,2026.03.20 14:15,4695.53,HEALTHY_PULLBACK+FIRST_RECOVERY+STRONG_ENGULF_CLOSE,,4681.35,4697.53,4639.60,16.1800,2.5803,2.5803,4681.3600,0.0006,5,0.03,48.54,0.4932,0.18,0.00,0.00,4639.60,TARGET,125.25,2.6595,-0.1100,REAL_TICK,1,机械规则通过，需人工看图,Route、生命周期、权限、因果链和去重检查通过,信号时M5状态仍处于反向回调/未翻向，需人工判断恢复位置,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,需人工判断回调是否已演变为独立反向趋势,PASS,PASS,PASS,PASS,5/5 PASS,实际目标先触及,入场信号位置待人工判断,,,,
T056,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1774303800|1774335300,XAUUSD.s|-1|1774303800|1774335300|A1,1,首次恢复,2026.03.24 09:40:00,2026.03.24 09:45:00,2026.03.24 09:45:00,2026.03.24 09:56:28,M15_BEAR,M5_BULL,WEAKENING,INDEPENDENT_LOCAL_TREND,TACTICAL_SHADOW_REVIEW,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_FIRST_RECOVERY_ENTRY_READY,PRELIMINARY,PRIMARY_RECOVERY,2026.03.24 09:00,4397.32,HEALTHY_PULLBACK+FIRST_RECOVERY_SIGNAL,,4377.69,4399.32,4326.74,21.6300,2.3555,2.3555,4376.7800,-0.0421,5,0.02,43.26,0.4341,0.18,0.00,0.00,4399.32,STOP,-43.26,0.1979,-1.0000,REAL_TICK,1,机械规则通过，需人工看图,Route、生命周期、权限、因果链和去重检查通过,信号时M5状态仍处于反向回调/未翻向，需人工判断恢复位置,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,需人工判断回调是否已演变为独立反向趋势,PASS,PASS,PASS,PASS,5/5 PASS,未达到1R MFE即触及结构止损,入场信号位置待人工判断,,,,
T057,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1774349100|1774349400,XAUUSD.s|-1|1774349100|1774349400|A1,1,首次恢复,2026.03.24 11:15:00,2026.03.24 11:20:00,2026.03.24 11:20:00,2026.03.24 13:55:58,M15_BEAR,M5_BULL,WEAKENING,PRIMARY_PULLBACK,OPPOSITE_M5_PAUSE_NO_AUTO_COUNTER,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_FIRST_RECOVERY_ENTRY_READY,CONFIRMED,PRIMARY_RECOVERY,2026.03.24 10:50,4432.78,HEALTHY_PULLBACK+FIRST_RECOVERY_SIGNAL,,4405.18,4434.78,4326.74,29.6000,2.6500,2.6500,4405.1900,0.0003,5,0.01,29.60,0.2983,0.18,0.00,0.00,4434.78,STOP,-29.60,0.4574,-1.0014,REAL_TICK,1,机械规则通过，需人工看图,Route、生命周期、权限、因果链和去重检查通过,信号时M5状态仍处于反向回调/未翻向，需人工判断恢复位置,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,需人工判断回调是否已演变为独立反向趋势,PASS,PASS,PASS,PASS,5/5 PASS,未达到1R MFE即触及结构止损,入场信号位置待人工判断,,,,
T058,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1774418400|1774420500,XAUUSD.s|-1|1774418400|1774420500|A1,1,首次恢复,2026.03.25 06:40:00,2026.03.25 06:45:00,2026.03.25 06:45:00,2026.03.25 14:23:10,M15_BEAR,M5_UNCLEAR,WEAKENING,TRANSITION,ORDINARY_PAUSED,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_STRONG_ENGULF_ENTRY_READY,PRELIMINARY,PRIMARY_RECOVERY,2026.03.25 06:35,4578.02,HEALTHY_PULLBACK+FIRST_RECOVERY+STRONG_ENGULF_CLOSE,,4569.93,4580.02,4455.98,10.0900,11.2934,11.2934,4569.9300,-0.0000,5,0.04,40.36,0.4079,0.16,0.00,0.00,4580.02,STOP,-40.36,4.1229,-1.0139,REAL_TICK,1,机械规则通过，需人工看图,Route、生命周期、权限、因果链和去重检查通过,信号时M5状态仍处于反向回调/未翻向，需人工判断恢复位置,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,需人工判断回调是否已演变为独立反向趋势,PASS,PASS,PASS,PASS,5/5 PASS,曾达到2R以上MFE后最终止损；只说明需要检查管理，不证明退出错误,入场信号位置待人工判断,,,,
T059,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1774418400|1774421400,XAUUSD.s|-1|1774418400|1774421400|A1,1,首次恢复,2026.03.25 07:30:00,2026.03.25 07:35:00,2026.03.25 07:35:00,2026.03.25 14:22:39,M15_BEAR,M5_BEAR,WEAKENING,PRIMARY_ALIGNED,ORDINARY_PAUSED,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_FIRST_RECOVERY_ENTRY_READY,CONFIRMED,ALIGNED_PULLBACK,2026.03.25 07:00,4574.65,HEALTHY_PULLBACK+FIRST_RECOVERY_SIGNAL,,4571.36,4576.65,4455.98,5.2900,21.8110,21.8110,4571.3600,-0.0000,5,0.09,47.61,0.4812,0.16,0.00,0.00,4576.65,STOP,-47.61,8.1342,-1.0019,REAL_TICK,1,机械规则通过,Route、生命周期、权限、因果链和去重检查通过,,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,无额外状态冲突标记,PASS,PASS,PASS,PASS,5/5 PASS,曾达到2R以上MFE后最终止损；只说明需要检查管理，不证明退出错误,机械规则与计划均通过但亏损,,,,
T060,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1774490400|1774503600,XAUUSD.s|-1|1774490400|1774503600|A1,1,首次恢复,2026.03.26 07:35:00,2026.03.26 07:40:00,2026.03.26 07:40:00,2026.03.26 08:26:19,M15_BEAR,M5_BULL,WEAKENING,INDEPENDENT_LOCAL_TREND,TACTICAL_SHADOW_REVIEW,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_STRONG_ENGULF_ENTRY_READY,PRELIMINARY,PRIMARY_RECOVERY,2026.03.26 07:15,4522.50,HEALTHY_PULLBACK+FIRST_RECOVERY+STRONG_ENGULF_CLOSE,,4517.47,4524.50,4500.04,7.0300,2.4794,2.4794,4517.4700,-0.0000,5,0.06,42.18,0.4302,0.16,0.00,0.00,4500.04,TARGET,104.58,2.5491,-0.9900,REAL_TICK,1,机械规则通过，需人工看图,Route、生命周期、权限、因果链和去重检查通过,信号时M5状态仍处于反向回调/未翻向，需人工判断恢复位置,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,需人工判断回调是否已演变为独立反向趋势,PASS,PASS,PASS,PASS,5/5 PASS,实际目标先触及,入场信号位置待人工判断,,,,
T061,2026_MARCH,SELL,B_COMPLEX_H2_L2,XAUUSD.s|-1|1774584600|1774584900,XAUUSD.s|-1|1774584600|1774584900|A2,2,第二次测试,2026.03.27 05:15:00,2026.03.27 05:20:00,2026.03.27 05:20:00,2026.03.27 05:47:12,M15_BEAR,M5_BULL,RESUME,PRIMARY_PULLBACK,OPPOSITE_M5_PAUSE_NO_AUTO_COUNTER,PRIMARY_ALIGNED,COMPLEX,ENTRY_READY,SECOND_TEST_STRONG_ENGULF_ENTRY_READY,PRELIMINARY,PRIMARY_RECOVERY,2026.03.27 04:15,4420.63,COMPLEX_PULLBACK+TRUE_SECOND_TEST+STRONG_ENGULF_CLOSE,,4429.62,4435.93,4375.59,6.3100,8.5626,8.5626,4429.6200,-0.0000,5,0.07,44.17,0.4457,0.16,0.00,0.00,4435.93,STOP,-44.17,0.7401,-1.0190,REAL_TICK,1,机械规则通过，需人工看图,Route、生命周期、权限、因果链和去重检查通过,信号时M5状态仍处于反向回调/未翻向，需人工判断恢复位置,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,需人工判断回调是否已演变为独立反向趋势,PASS,PASS,PASS,PASS,5/5 PASS,未达到1R MFE即触及结构止损,入场信号位置待人工判断,,,,
T062,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1774640100|1774641300,XAUUSD.s|-1|1774640100|1774641300|A1,1,首次恢复,2026.03.27 20:15:00,2026.03.27 20:20:00,2026.03.27 20:20:00,2026.03.27 21:37:13,M15_BEAR,M5_BEAR,RESUME,PRIMARY_ALIGNED,PRIMARY_AND_M5_ALIGNED,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_FIRST_RECOVERY_ENTRY_READY,CONFIRMED,ALIGNED_PULLBACK,2026.03.27 19:55,4522.08,HEALTHY_PULLBACK+FIRST_RECOVERY_SIGNAL,,4500.67,4524.08,4413.83,23.4100,3.7095,3.7095,4500.5600,-0.0047,5,0.02,46.82,0.4746,0.16,0.00,0.00,4524.08,STOP,-46.82,0.5955,-1.0000,REAL_TICK,1,机械规则通过,Route、生命周期、权限、因果链和去重检查通过,,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,无额外状态冲突标记,PASS,PASS,PASS,PASS,5/5 PASS,未达到1R MFE即触及结构止损,机械规则与计划均通过但亏损,,,,
T063,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1774640100|1774643400,XAUUSD.s|-1|1774640100|1774643400|A1,1,首次恢复,2026.03.27 20:35:00,2026.03.27 20:40:00,2026.03.27 20:40:00,2026.03.27 21:15:14,M15_BEAR,M5_BEAR,PULLBACK,PRIMARY_ALIGNED,PRIMARY_AND_M5_ALIGNED,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_STRONG_ENGULF_ENTRY_READY,CONFIRMED,ALIGNED_PULLBACK,2026.03.27 20:35,4500.16,HEALTHY_PULLBACK+FIRST_RECOVERY+STRONG_ENGULF_CLOSE,,4491.43,4502.16,4413.83,10.7300,7.2321,7.2321,4491.6200,0.0177,5,0.04,42.92,0.4350,0.16,0.00,0.00,4502.16,STOP,-42.92,0.4380,-1.0298,REAL_TICK,1,机械规则通过,Route、生命周期、权限、因果链和去重检查通过,,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,无额外状态冲突标记,PASS,PASS,PASS,PASS,5/5 PASS,未达到1R MFE即触及结构止损,机械规则与计划均通过但亏损,,,,
T064,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1774640100|1774652700,XAUUSD.s|-1|1774640100|1774652700|A1,1,首次恢复,2026.03.27 23:45:00,2026.03.27 23:50:00,2026.03.27 23:50:00,2026.03.30 09:09:01,M15_BEAR,M5_BEAR,RESUME,PRIMARY_ALIGNED,PRIMARY_AND_M5_ALIGNED,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_STRONG_ENGULF_ENTRY_READY,CONFIRMED,PRIMARY_RECOVERY,2026.03.27 23:05,4513.53,HEALTHY_PULLBACK+FIRST_RECOVERY+STRONG_ENGULF_CLOSE,,4498.98,4530.66,4413.83,31.6800,2.6878,2.6878,4498.9800,-0.0000,5,0.01,31.68,0.3240,0.14,0.00,0.00,4530.66,STOP,-31.68,2.4874,-1.0098,REAL_TICK,1,机械规则通过,Route、生命周期、权限、因果链和去重检查通过,,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,无额外状态冲突标记,PASS,PASS,PASS,PASS,5/5 PASS,曾达到2R以上MFE后最终止损；只说明需要检查管理，不证明退出错误,机械规则与计划均通过但亏损,,,,
T065,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1774854300|1774855200,XAUUSD.s|-1|1774854300|1774855200|A1,1,首次恢复,2026.03.30 07:30:00,2026.03.30 07:35:00,2026.03.30 07:35:00,2026.03.30 07:57:28,M15_BEAR,M5_BEAR,RESUME,PRIMARY_ALIGNED,PRIMARY_AND_M5_ALIGNED,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_FIRST_RECOVERY_ENTRY_READY,CONFIRMED,ALIGNED_PULLBACK,2026.03.30 07:20,4495.65,HEALTHY_PULLBACK+FIRST_RECOVERY_SIGNAL,,4488.06,4497.65,4459.13,9.5900,3.0167,3.0167,4488.0600,-0.0000,5,0.05,47.95,0.4905,0.16,0.00,0.00,4497.65,STOP,-47.95,0.1616,-1.0063,REAL_TICK,1,机械规则通过,Route、生命周期、权限、因果链和去重检查通过,,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,无额外状态冲突标记,PASS,PASS,PASS,PASS,5/5 PASS,未达到1R MFE即触及结构止损,机械规则与计划均通过但亏损,,,,
T066,2026_MARCH,SELL,A_HEALTHY_FIRST_RESUME,XAUUSD.s|-1|1774888800|1774899000,XAUUSD.s|-1|1774888800|1774899000|A1,1,首次恢复,2026.03.30 19:45:00,2026.03.30 19:50:00,2026.03.30 19:50:00,2026.03.30 20:34:08,M15_BEAR,M5_UNCLEAR,WEAKENING,TRANSITION,ORDINARY_PAUSED,PRIMARY_ALIGNED,HEALTHY,ENTRY_READY,HEALTHY_STRONG_ENGULF_ENTRY_READY,PRELIMINARY,PRIMARY_RECOVERY,2026.03.30 19:30,4548.74,HEALTHY_PULLBACK+FIRST_RECOVERY+STRONG_ENGULF_CLOSE,,4541.77,4550.74,4515.85,8.9700,2.8896,2.8896,4541.7600,-0.0011,5,0.05,44.85,0.4625,0.16,0.00,0.00,4515.85,TARGET,129.60,2.9097,-0.2642,REAL_TICK,1,机械规则通过，需人工看图,Route、生命周期、权限、因果链和去重检查通过,信号时M5状态仍处于反向回调/未翻向，需人工判断恢复位置,计划计算通过,SL/Target方向、风险距离和成交时RR检查通过,PASS,需人工判断回调是否已演变为独立反向趋势,PASS,PASS,PASS,PASS,5/5 PASS,实际目标先触及,入场信号位置待人工判断,,,,
